tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
31,1.0,466,10764,0,152,117,91,106,0,14.33,0.864,0.790,0.170,0.157,0.226,-0.059,1.534,0.3243,1.3167,0.797,0.441,0.175,0.097,-0.009,36,0,30,0,0,0,25877.86,1386.608,8198.282,53.724,39.007,12.206,2230.902,650.812,0.000,3608.358,2886.686,1461.445,1542.255,220.648,0.000123,-0.000548,22,0,22,8,13,9,3469,1,8,10.906
61,2.0,515,9500,0,154,154,87,120,0,23.16,0.889,0.804,0.161,0.146,0.207,-0.117,1.541,0.3282,1.4039,0.782,0.494,0.158,0.092,-0.006,58,0,20,0,0,0,27617.85,1318.978,7944.540,44.599,56.819,17.200,2462.624,674.774,0.000,2804.904,2243.924,991.630,2723.197,154.926,0.000133,-0.001462,31,0,17,3,5,3,4085,17,3,3.246
91,3.0,604,8239,0,154,229,85,136,1,29.19,0.918,0.835,0.140,0.128,0.181,-0.196,1.540,0.3250,1.5455,0.800,0.526,0.142,0.086,-0.004,84,0,13,0,0,0,31361.25,1304.390,10428.339,28.820,149.871,21.905,2828.845,826.012,0.111,4203.757,3363.006,751.654,2645.596,125.176,0.000133,-0.003095,58,0,11,2,5,5,5396,41,2,0.646
121,4.0,679,7264,0,158,280,84,157,1,34.73,0.925,0.855,0.132,0.121,0.169,-0.236,1.536,0.3204,1.6531,0.831,0.525,0.121,0.084,-0.002,66,1,20,0,0,0,33123.75,1361.707,8476.743,27.571,86.986,24.276,3329.969,1076.902,1.665,3790.902,3032.721,828.196,1895.525,213.089,0.000094,-0.003648,54,0,18,2,15,14,7257,46,2,3.781
151,5.0,777,6214,78,162,350,82,183,1,47.45,0.925,0.875,0.114,0.115,0.156,-0.273,1.535,0.3243,1.7938,0.799,0.481,0.109,0.081,-0.000,89,9,30,0,0,0,36248.43,1413.891,11223.046,21.554,87.210,23.609,3709.714,1261.800,1.665,5415.158,4332.127,1253.921,1993.651,230.024,0.000127,-0.004687,28,0,24,6,24,22,8286,8,6,6.480
181,6.0,947,4889,78,167,491,78,211,3,58.75,0.951,0.904,0.095,0.102,0.137,-0.327,1.531,0.3235,1.8767,0.833,0.461,0.092,0.074,0.005,96,17,25,0,0,0,42489.25,1483.021,16657.792,37.205,184.256,22.476,4577.605,1800.202,1.948,8752.420,7001.936,981.445,2512.409,313.103,0.000109,-0.004469,49,0,25,0,15,15,10867,16,0,0.000
211,7.0,1093,3916,78,169,633,65,226,6,83.64,0.970,0.923,0.084,0.090,0.124,-0.375,1.533,0.3267,1.9853,0.800,0.462,0.071,0.068,0.008,100,29,38,0,0,0,46851.63,1542.289,16286.587,36.608,254.109,18.228,5531.484,2604.491,9.292,8975.098,7180.079,1618.152,1601.410,343.255,0.000134,-0.005593,45,0,38,0,27,27,14358,3,0,0.000
241,8.0,1293,2858,78,177,826,53,237,8,114.43,0.996,0.948,0.076,0.077,0.113,-0.415,1.542,0.3215,2.0685,0.781,0.412,0.057,0.061,0.011,115,36,47,0,1,0,52656.52,1595.414,20151.387,38.425,419.765,21.867,6567.055,3223.051,14.315,11982.308,9585.847,1899.935,1395.233,484.286,0.000126,-0.005454,47,0,44,3,38,36,18735,1,3,8.228
271,9.0,1424,2000,78,179,987,37,221,10,129.77,1.014,0.971,0.068,0.070,0.107,-0.451,1.554,0.3240,2.1378,0.778,0.402,0.051,0.056,0.015,125,60,71,0,3,0,56129.36,1726.265,19587.094,61.230,396.384,21.137,7578.946,3684.324,17.365,11324.749,9059.799,2917.631,860.730,577.796,0.000122,-0.006006,58,0,65,6,58,52,23183,2,6,15.695
301,10.0,1495,1253,66,177,1089,25,204,15,140.10,1.034,0.993,0.064,0.061,0.103,-0.472,1.551,0.3143,2.1759,0.763,0.350,0.047,0.052,0.014,135,90,95,0,1,0,58241.20,1754.501,20894.016,48.182,756.475,18.252,8329.374,4412.262,21.102,11023.578,8818.862,3527.739,1179.954,909.723,0.000082,-0.005459,105,0,84,11,92,82,26722,7,11,22.340
331,11.0,1492,936,66,176,1122,14,180,23,144.04,1.046,1.005,0.059,0.056,0.102,-0.490,1.552,0.3091,2.1902,0.763,0.324,0.044,0.050,0.016,126,86,89,0,1,0,57269.62,1821.433,17105.533,50.210,896.138,19.883,8593.389,4723.160,36.168,7440.256,5952.205,3276.255,887.770,943.960,0.000170,-0.004340,141,0,81,8,89,81,28507,16,8,29.968
361,12.0,1482,775,66,178,1130,10,164,22,164.10,1.054,1.011,0.058,0.051,0.102,-0.499,1.555,0.3090,2.1991,0.770,0.281,0.042,0.048,0.017,137,97,65,0,8,0,57066.47,1875.843,16356.555,39.161,602.851,19.158,8755.724,4659.973,42.152,6897.264,5517.811,2374.626,645.772,617.008,0.000095,-0.004002,97,0,59,6,64,58,29896,14,6,20.583
391,13.0,1449,823,66,176,1118,8,147,28,169.18,1.062,1.008,0.057,0.052,0.102,-0.504,1.551,0.3185,2.1477,0.747,0.244,0.042,0.047,0.018,122,93,63,0,5,0,55759.31,1944.448,14567.262,43.890,780.852,17.088,8639.744,4522.577,48.556,5567.323,4453.859,2233.241,591.033,714.146,0.000154,-0.003187,114,0,55,8,63,55,29747,6,8,27.520
421,14.0,1435,817,66,183,1108,7,137,28,167.34,1.060,1.002,0.058,0.050,0.106,-0.507,1.554,0.3158,2.1516,0.769,0.219,0.045,0.047,0.018,118,67,86,0,5,0,55767.87,2073.683,16409.772,31.709,546.818,16.402,8603.002,4393.335,59.370,6146.500,4917.200,2853.329,723.462,644.809,0.000140,-0.003679,79,0,83,3,85,82,29958,0,3,7.511
451,15.0,1482,851,58,190,1165,5,122,36,192.62,1.069,0.998,0.058,0.045,0.106,-0.516,1.547,0.3139,2.1172,0.772,0.232,0.047,0.044,0.021,122,70,61,0,0,0,58629.81,2247.465,18501.403,34.714,616.008,15.776,8615.686,4351.344,55.344,7662.675,6130.140,2117.445,603.948,645.337,0.000179,-0.002289,116,0,55,6,61,55,30161,24,6,16.739
481,16.0,1585,766,58,196,1264,3,122,37,214.99,1.076,1.011,0.057,0.044,0.104,-0.520,1.533,0.3280,2.1312,0.743,0.189,0.041,0.043,0.022,101,46,65,0,3,0,62755.46,2457.061,21627.716,39.128,1086.087,14.669,9264.739,4738.621,64.422,9285.616,7428.493,2447.067,634.010,992.278,0.000150,-0.001176,182,0,57,8,65,57,32012,34,8,21.400
511,17.0,1652,789,58,203,1336,1,112,34,198.46,1.085,1.022,0.057,0.043,0.103,-0.526,1.527,0.3305,2.1769,0.750,0.158,0.041,0.042,0.022,99,46,103,0,4,0,65637.11,2524.923,22420.147,41.553,1090.495,16.422,9706.222,5000.479,67.175,9584.216,7667.373,3649.854,678.616,1085.781,0.000138,-0.001159,190,0,100,3,103,100,33483,36,3,11.425
541,18.0,1724,804,58,204,1416,0,104,39,202.23,1.093,1.030,0.057,0.041,0.101,-0.529,1.544,0.3187,2.1863,0.744,0.147,0.038,0.041,0.023,123,41,94,0,1,0,68553.01,2660.118,22803.384,43.633,865.146,15.010,10315.666,5312.775,65.201,8915.442,7132.354,3592.522,555.174,966.810,0.000121,-0.002043,176,0,82,12,94,82,36042,36,12,20.189
571,19.0,1816,763,58,204,1515,0,97,44,196.90,1.105,1.044,0.057,0.041,0.097,-0.533,1.535,0.3338,2.2061,0.738,0.137,0.037,0.040,0.024,117,51,103,0,1,0,72488.96,2734.838,25509.080,60.631,1042.540,16.067,10904.345,5618.529,65.718,10780.619,8624.495,3874.876,619.618,1129.388,0.000144,-0.002302,223,0,91,12,103,91,38520,58,12,38.266
601,20.0,1929,761,51,216,1624,0,89,43,197.35,1.112,1.049,0.056,0.041,0.097,-0.537,1.535,0.3285,2.2180,0.709,0.153,0.036,0.039,0.024,124,63,83,0,1,0,76922.80,2882.244,26540.933,28.864,909.398,15.325,11704.394,6104.535,71.762,11286.373,9029.098,3263.171,609.447,1007.624,0.000124,-0.001002,214,0,80,3,83,80,41689,66,3,5.467
631,21.0,2019,641,51,225,1713,0,81,49,190.51,1.115,1.055,0.058,0.040,0.096,-0.541,1.535,0.3331,2.2330,0.720,0.116,0.037,0.039,0.024,122,65,116,0,1,0,81547.84,3027.175,28948.247,50.776,1026.943,16.390,12356.186,6530.049,75.375,11711.115,9368.892,4453.504,492.542,1151.268,0.000161,-0.001663,217,0,107,9,116,107,44078,42,9,23.927
661,22.0,2118,648,51,231,1817,0,70,48,187.34,1.121,1.065,0.057,0.037,0.095,-0.545,1.545,0.3404,2.2545,0.703,0.104,0.033,0.037,0.024,132,47,149,0,3,0,84108.49,3176.931,29778.826,71.247,1155.828,14.733,13164.129,7057.941,74.626,12862.033,10289.626,5469.976,828.660,1298.618,0.000117,-0.001883,231,0,132,17,149,132,47296,35,17,38.996
691,23.0,2219,607,51,216,1942,0,61,53,222.05,1.132,1.080,0.057,0.036,0.087,-0.549,1.548,0.3457,2.2651,0.715,0.102,0.034,0.036,0.024,122,68,127,0,4,0,88959.52,3215.645,32210.739,82.876,1226.147,15.508,13966.648,7573.666,76.924,12992.699,10394.160,4511.201,685.275,1245.982,0.000167,-0.001026,273,0,96,31,127,96,50266,72,31,62.261
721,24.0,2327,543,51,223,2049,0,55,55,224.01,1.140,1.086,0.058,0.035,0.087,-0.552,1.550,0.3309,2.2784,0.722,0.063,0.031,0.036,0.024,112,52,122,0,5,0,92523.80,3226.223,32603.978,40.434,1490.847,13.769,14793.209,8075.841,82.363,12517.315,10013.852,4619.191,706.711,1525.583,0.000289,0.000107,365,0,113,9,122,113,53129,119,9,16.543
751,25.0,2398,504,41,215,2130,0,53,62,223.71,1.148,1.092,0.057,0.035,0.083,-0.553,1.544,0.3433,2.2789,0.752,0.060,0.033,0.036,0.024,119,69,148,0,1,0,95109.33,3300.064,32915.855,70.233,1271.288,17.437,15500.847,8515.494,82.914,12586.234,10068.987,4967.383,767.589,1349.144,0.000195,-0.001091,320,0,124,24,148,124,55948,74,24,47.843
781,26.0,2481,513,41,214,2221,0,46,69,221.34,1.151,1.091,0.058,0.035,0.081,-0.556,1.536,0.3491,2.2787,0.710,0.070,0.031,0.035,0.025,94,76,135,0,7,0,96867.95,3353.453,32446.963,57.456,1188.052,14.419,16039.973,8769.556,96.720,12970.891,10376.713,4909.799,425.921,1263.107,0.000176,-0.000848,307,0,115,20,135,115,58178,91,20,32.541
811,27.0,2491,507,41,211,2242,0,38,73,232.48,1.151,1.088,0.058,0.036,0.080,-0.558,1.524,0.3325,2.2666,0.696,0.057,0.032,0.034,0.025,105,86,173,0,5,0,99313.65,3285.208,34903.485,55.354,1395.273,13.801,16309.774,8862.372,107.425,11886.259,9509.007,6065.944,524.246,1551.330,0.000219,-0.003000,312,0,158,15,173,158,59347,65,15,25.671
841,28.0,2608,481,41,215,2361,0,32,85,230.65,1.154,1.091,0.057,0.036,0.078,-0.561,1.533,0.3326,2.2696,0.683,0.042,0.030,0.034,0.024,107,84,126,0,3,0,102614.76,3257.539,35337.959,56.146,1291.665,15.976,16777.647,9187.894,115.692,14268.720,11414.976,4501.585,555.682,1358.288,0.000143,-0.003252,305,0,111,15,126,111,60845,71,15,36.779
871,29.0,2663,477,41,227,2410,0,26,94,212.24,1.155,1.092,0.058,0.035,0.080,-0.563,1.530,0.3295,2.2794,0.675,0.044,0.031,0.034,0.024,119,67,157,0,10,0,103989.80,3479.175,34945.820,39.422,1285.572,15.353,17424.042,9636.153,128.269,12546.840,10037.472,5384.941,600.938,1405.664,0.000144,-0.002102,317,0,149,8,157,149,62981,52,8,12.851
901,30.0,2690,476,36,219,2446,0,25,103,226.74,1.162,1.096,0.061,0.036,0.078,-0.564,1.526,0.3359,2.2740,0.678,0.055,0.028,0.034,0.023,104,79,189,0,9,0,104585.27,3703.754,36066.429,87.855,1359.242,14.821,17714.119,9737.754,146.737,13250.629,10600.504,6898.931,499.774,1615.130,0.000157,-0.001970,363,0,161,28,189,161,63283,90,28,58.368
931,31.0,2651,446,36,222,2405,0,24,108,203.24,1.164,1.094,0.064,0.036,0.080,-0.565,1.520,0.3424,2.2634,0.707,0.045,0.028,0.035,0.023,92,82,232,0,7,0,103383.95,3382.220,35852.542,58.942,1318.774,13.746,17992.830,9777.104,151.599,12356.847,9885.478,7720.137,661.776,1720.210,0.000154,-0.002600,370,0,219,13,232,219,64109,98,13,21.653
961,32.0,2683,441,36,225,2437,0,21,125,253.49,1.166,1.093,0.065,0.035,0.081,-0.566,1.510,0.3492,2.2544,0.729,0.049,0.031,0.034,0.023,95,78,165,0,7,0,105289.19,3662.588,35790.903,48.720,1407.774,17.122,17959.323,9732.605,175.451,12304.033,9843.226,5239.979,464.041,1564.770,0.000116,-0.003818,391,0,150,15,165,150,62997,119,15,25.083
991,33.0,2659,465,36,223,2420,0,16,132,219.73,1.169,1.092,0.067,0.034,0.081,-0.567,1.509,0.3419,2.2506,0.730,0.036,0.029,0.034,0.022,102,88,210,0,12,0,103489.99,3671.650,34580.726,72.020,1356.093,17.187,17984.683,9642.154,180.692,12444.528,9955.622,7493.333,638.005,1695.817,0.000291,-0.002106,392,0,188,22,210,188,62744,124,22,36.035
1021,34.0,2676,430,36,227,2434,0,15,141,263.13,1.171,1.091,0.069,0.036,0.082,-0.568,1.489,0.3339,2.2432,0.721,0.026,0.027,0.034,0.021,109,92,186,0,16,0,102454.41,3581.559,35305.939,71.534,1436.869,18.073,18098.366,9746.589,208.017,13505.538,10804.431,6953.659,644.007,1642.876,0.000228,-0.004493,371,0,166,20,186,166,63000,90,20,38.097
1051,35.0,2657,416,35,216,2428,0,13,151,270.36,1.174,1.093,0.070,0.036,0.080,-0.569,1.504,0.3522,2.2525,0.682,0.014,0.029,0.034,0.022,117,78,190,0,14,0,101022.85,3319.362,33827.395,58.062,1499.336,16.800,18092.432,9779.757,219.594,11481.103,9184.883,6220.583,455.009,1572.775,0.000113,-0.004930,342,0,166,24,190,166,63297,34,24,30.033
1081,36.0,2610,417,35,210,2392,0,8,153,272.66,1.177,1.095,0.070,0.036,0.079,-0.570,1.499,0.3673,2.2398,0.715,0.019,0.027,0.034,0.023,107,90,187,0,9,0,99599.95,3159.127,33515.081,58.123,1239.203,18.880,18039.319,9800.639,229.246,10469.779,8375.823,6232.502,363.952,1395.623,0.000193,-0.004947,274,0,167,20,187,167,63099,3,20,28.605
1111,37.0,2581,417,35,215,2360,0,6,170,256.70,1.177,1.090,0.071,0.035,0.082,-0.571,1.504,0.3841,2.2371,0.693,0.042,0.030,0.034,0.021,110,103,161,0,9,0,98180.16,3188.962,32469.344,50.417,1047.761,16.982,17744.561,9453.510,236.096,10683.303,8546.643,5701.651,617.951,1238.075,0.000210,-0.005107,240,0,149,12,161,149,62168,12,12,23.865
1141,38.0,2537,435,35,215,2319,0,3,173,277.80,1.179,1.090,0.073,0.036,0.083,-0.572,1.496,0.3749,2.2310,0.724,0.023,0.029,0.035,0.021,94,99,179,0,7,0,95337.70,3078.550,31192.155,52.454,1251.685,16.413,17655.785,9317.729,254.495,10473.769,8379.015,6082.217,364.863,1395.773,0.000155,-0.006154,267,0,160,19,179,160,61266,8,19,24.755
1171,39.0,2480,403,35,208,2269,0,3,187,242.13,1.182,1.088,0.072,0.035,0.082,-0.573,1.506,0.3666,2.2329,0.724,0.010,0.029,0.035,0.021,98,108,160,0,18,0,94003.97,2944.081,31665.189,48.863,1387.619,17.403,17288.138,9102.671,269.699,10140.485,8112.388,5401.740,482.323,1419.205,0.000215,-0.005370,298,0,144,16,160,144,59517,13,16,23.538
1201,40.0,2428,408,31,209,2217,0,2,186,293.23,1.185,1.082,0.073,0.034,0.084,-0.574,1.516,0.3708,2.2253,0.731,0.019,0.028,0.035,0.020,109,92,152,0,19,0,90722.54,2888.070,28642.746,39.494,1166.513,16.124,16906.316,8777.862,272.865,9288.488,7430.791,5467.462,303.643,1265.895,0.000185,-0.004020,266,0,142,10,152,142,57936,7,10,14.504
1231,41.0,2396,420,31,210,2184,0,2,193,279.16,1.184,1.082,0.075,0.036,0.086,-0.573,1.504,0.3704,2.2371,0.764,0.038,0.029,0.035,0.020,103,98,139,0,17,0,88402.91,2864.664,28443.162,36.626,1014.220,18.842,16644.340,8630.187,279.528,9794.289,7835.431,4775.652,231.060,1144.448,0.000160,-0.002705,232,0,129,10,139,129,57085,17,10,17.028
1261,42.0,2285,348,31,206,2077,0,2,181,286.98,1.182,1.081,0.076,0.037,0.088,-0.573,1.493,0.3690,2.2336,0.745,0.024,0.031,0.035,0.021,100,109,180,0,27,0,85066.96,2698.386,28682.402,61.033,1090.671,16.636,16235.569,8458.423,285.470,8954.492,7163.594,6352.188,225.712,1429.518,0.000240,-0.001906,396,0,161,19,180,161,55271,165,19,34.659
1291,43.0,2206,346,31,196,2008,0,2,182,315.01,1.183,1.082,0.077,0.038,0.087,-0.573,1.486,0.3691,2.2255,0.786,0.026,0.029,0.035,0.021,109,96,149,0,12,0,81003.55,2468.180,25601.222,38.999,907.347,17.323,15581.741,8108.535,274.669,7927.866,6342.293,5110.561,376.505,1134.227,0.000163,-0.001891,293,0,135,14,149,135,53011,102,14,16.608
1321,44.0,2105,348,31,197,1906,0,2,170,299.40,1.180,1.076,0.080,0.037,0.091,-0.573,1.489,0.3909,2.2192,0.759,0.025,0.031,0.035,0.021,108,92,143,0,22,0,76617.05,2390.931,23536.148,45.504,864.127,16.095,14918.764,7629.606,268.525,6795.513,5436.410,4720.622,425.326,1037.140,0.000147,-0.002084,278,0,131,12,143,131,50544,80,12,26.580
1351,45.0,2019,359,30,202,1815,0,2,160,310.64,1.176,1.072,0.081,0.036,0.095,-0.573,1.498,0.3745,2.2086,0.756,0.030,0.032,0.036,0.020,106,111,114,0,19,0,72749.91,2280.944,22162.098,23.909,851.344,17.654,14273.674,7293.403,249.970,6944.808,5555.846,3937.598,249.930,940.556,0.000109,-0.001662,246,0,108,6,114,108,48404,63,6,5.729
1381,46.0,1923,307,30,202,1719,0,2,152,321.23,1.172,1.070,0.081,0.037,0.099,-0.573,1.500,0.3934,2.2118,0.763,0.020,0.033,0.036,0.018,87,125,116,0,16,0,69396.58,2225.510,21906.302,35.975,788.968,16.844,13600.001,6958.282,231.432,6966.861,5573.489,4181.895,209.649,946.486,0.000126,-0.001414,231,0,102,14,116,102,46051,49,14,18.755
1411,47.0,1825,354,30,201,1622,0,2,133,312.64,1.168,1.066,0.084,0.036,0.102,-0.574,1.502,0.3877,2.2108,0.787,0.020,0.033,0.037,0.018,95,102,103,0,17,0,65533.08,2162.043,18957.323,31.118,734.504,16.879,12998.681,6617.721,207.870,5341.919,4273.535,2989.602,359.438,772.286,0.000151,-0.000657,192,0,89,14,103,89,44045,24,14,18.783
1441,48.0,1714,342,30,194,1518,0,2,114,338.55,1.164,1.064,0.086,0.036,0.105,-0.574,1.491,0.3740,2.2073,0.787,0.015,0.037,0.037,0.018,97,93,112,0,15,0,61405.11,2026.245,18076.549,36.274,692.404,16.534,12243.991,6080.416,180.688,4738.391,3790.713,3702.501,301.626,810.128,0.000185,-0.002081,212,0,97,15,112,97,41128,52,15,20.731
1471,49.0,1626,350,30,190,1434,0,2,103,318.40,1.162,1.059,0.086,0.036,0.108,-0.575,1.484,0.3866,2.1926,0.793,0.021,0.033,0.037,0.016,89,87,81,0,14,0,58254.16,1944.622,16457.012,23.719,643.208,17.373,11555.290,5688.292,157.694,4121.533,3297.226,2433.987,265.394,651.340,0.000102,-0.003082,151,0,72,9,81,72,39088,15,9,13.403
1501,50.0,1571,290,28,184,1385,0,2,86,342.27,1.157,1.060,0.084,0.034,0.109,-0.575,1.490,0.3833,2.2072,0.803,0.022,0.033,0.037,0.016,100,92,74,0,12,0,56218.89,1832.915,16796.454,34.014,600.457,14.395,11000.588,5371.971,135.573,5363.761,4291.009,2247.905,272.565,597.305,0.000138,-0.003962,133,0,62,12,74,62,37001,0,12,24.011
1531,51.0,1528,280,28,188,1338,0,2,79,355.36,1.152,1.053,0.085,0.034,0.114,-0.575,1.486,0.3655,2.1990,0.793,0.011,0.031,0.037,0.016,107,96,35,0,10,0,53253.97,1790.008,14154.162,17.420,643.547,15.142,10621.353,5306.211,119.210,4206.934,3365.548,1236.722,271.487,530.130,0.000189,-0.006386,149,0,29,6,35,29,35866,8,6,12.042
1561,52.0,1471,298,28,189,1280,0,2,75,354.97,1.149,1.048,0.088,0.034,0.118,-0.574,1.492,0.3622,2.2008,0.830,0.021,0.034,0.037,0.016,92,93,37,0,6,0,50126.13,1759.668,13131.965,11.383,617.611,11.392,10331.337,5083.083,111.677,3488.818,2791.054,1210.578,86.455,509.968,0.000109,-0.007066,151,0,33,4,37,33,34916,4,4,6.321
1591,53.0,1369,288,28,189,1178,0,2,62,364.03,1.143,1.038,0.088,0.033,0.125,-0.574,1.489,0.3892,2.1850,0.841,0.021,0.031,0.037,0.015,87,112,54,0,10,0,45868.04,1755.379,11159.394,12.987,482.571,13.287,9712.586,4621.359,100.902,3216.349,2573.079,1516.600,103.880,487.259,0.000157,-0.006095,139,0,47,7,54,47,32872,20,7,6.929
1621,54.0,1290,279,28,194,1094,0,2,49,322.06,1.133,1.027,0.088,0.033,0.134,-0.573,1.496,0.3695,2.1750,0.810,0.015,0.029,0.038,0.014,87,95,31,0,12,0,42262.69,1734.889,10099.693,10.625,440.539,14.796,9081.683,4258.793,87.261,2446.723,1957.378,1078.983,55.761,398.725,0.000088,-0.007090,104,0,28,3,31,28,30703,6,3,5.890
1651,55.0,1198,247,29,197,999,0,2,49,374.64,1.120,1.014,0.088,0.032,0.144,-0.572,1.498,0.3854,2.1697,0.781,0.005,0.029,0.039,0.012,79,114,40,0,5,0,39655.94,1647.540,10331.210,14.049,518.553,13.133,8416.656,3927.097,71.268,2840.872,2272.698,1095.785,80.665,439.902,0.000100,-0.007858,118,0,35,5,40,35,28486,5,5,9.094
1681,56.0,1148,239,29,207,939,0,2,46,424.44,1.105,1.004,0.086,0.032,0.155,-0.571,1.512,0.3815,2.1780,0.781,0.010,0.026,0.040,0.011,75,81,14,0,8,0,37347.43,1680.733,8635.127,2.105,377.223,13.289,7819.057,3550.947,74.012,2198.084,1758.467,396.903,49.406,296.531,0.000129,-0.008001,112,0,14,0,14,14,26654,20,0,0.000
1711,57.0,1085,260,29,211,872,0,2,45,445.07,1.093,0.997,0.087,0.032,0.165,-0.570,1.520,0.3710,2.1813,0.813,0.014,0.023,0.041,0.010,110,79,22,0,2,0,34741.51,1714.676,7877.124,7.837,398.075,16.996,7390.855,3323.223,68.388,1672.604,1338.083,708.268,65.272,315.035,0.000147,-0.007336,81,0,19,3,22,19,25045,0,3,5.027
1741,58.0,1018,260,29,215,802,0,1,39,426.52,1.080,0.984,0.087,0.032,0.177,-0.569,1.528,0.3814,2.1601,0.799,0.014,0.026,0.042,0.009,72,87,19,0,6,0,32710.99,1760.046,7634.255,6.882,492.090,17.594,6917.125,3093.851,65.903,1878.293,1502.634,547.893,57.478,373.794,0.000122,-0.007756,111,0,16,3,19,16,23353,6,3,4.922
1771,59.0,961,254,29,224,736,0,1,33,441.87,1.061,0.968,0.090,0.030,0.193,-0.569,1.528,0.3666,2.1636,0.796,0.018,0.027,0.044,0.008,74,87,11,0,0,0,31769.01,1809.289,7516.874,0.992,481.231,15.254,6405.638,2805.294,55.417,1688.704,1350.963,238.904,80.652,345.485,0.000112,-0.008773,110,0,11,0,11,11,22048,5,0,0.000
1801,60.0,918,296,29,229,688,0,1,24,455.46,1.047,0.959,0.094,0.031,0.205,-0.570,1.534,0.3865,2.1479,0.788,0.013,0.032,0.046,0.007,73,69,15,0,3,0,30557.61,1866.247,6649.755,8.115,401.044,15.275,5997.365,2574.480,43.682,1795.889,1436.711,401.283,74.575,284.952,0.000121,-0.010140,85,0,10,5,15,10,20829,4,5,6.991
1831,61.0,905,275,29,238,666,0,1,25,474.33,1.031,0.953,0.096,0.031,0.215,-0.573,1.546,0.3829,2.1624,0.790,0.017,0.036,0.047,0.007,73,57,15,0,1,0,30941.26,1920.400,7841.082,2.879,404.025,12.349,5745.455,2434.074,39.251,2448.571,1958.857,279.170,104.720,288.327,0.000083,-0.009912,91,0,13,2,15,13,20140,4,2,1.906
1861,62.0,908,276,29,246,662,0,0,21,513.32,1.026,0.948,0.097,0.031,0.222,-0.574,1.550,0.3735,2.1523,0.776,0.016,0.033,0.048,0.007,74,46,11,0,1,0,31231.81,2029.957,7577.133,7.655,437.248,14.300,5677.085,2421.389,38.539,2529.799,2023.839,289.636,74.931,316.651,0.000106,-0.009987,102,0,7,4,11,7,20011,16,4,6.850
1891,63.0,926,293,29,259,667,0,0,17,518.97,1.017,0.942,0.096,0.031,0.227,-0.573,1.552,0.3776,2.1761,0.755,0.012,0.028,0.049,0.005,76,38,8,0,1,0,31445.87,2085.017,7568.016,6.931,518.327,14.484,5707.961,2452.870,34.131,2623.691,2098.953,210.043,157.111,359.061,0.000103,-0.009484,163,0,4,4,8,4,20292,60,4,6.288
1921,64.0,921,323,29,272,649,0,0,17,506.21,1.003,0.936,0.099,0.032,0.239,-0.573,1.549,0.3951,2.2158,0.748,0.018,0.029,0.050,0.004,94,49,20,0,0,0,31598.80,2232.617,7788.400,9.536,401.477,14.119,5698.295,2452.383,30.993,2567.285,2053.828,591.495,246.182,344.811,0.000134,-0.008981,165,0,16,4,20,16,20309,88,4,6.745
1951,65.0,942,334,29,285,657,0,0,16,507.76,0.997,0.933,0.098,0.031,0.246,-0.573,1.558,0.3864,2.2390,0.742,0.025,0.035,0.051,0.004,89,48,18,0,2,0,33035.74,2346.592,9008.514,15.117,349.260,11.549,5651.101,2460.885,29.268,3642.408,2913.926,590.724,168.207,304.621,0.000159,-0.008295,145,0,11,7,18,11,20585,84,7,13.036
1981,66.0,964,381,29,302,662,0,0,20,464.58,0.982,0.930,0.096,0.034,0.255,-0.572,1.566,0.3981,2.2566,0.723,0.020,0.038,0.053,0.003,99,52,16,0,1,0,34647.98,2528.252,9260.618,8.130,483.889,12.051,5751.419,2559.754,32.007,3625.697,2900.558,619.112,109.110,388.223,0.000099,-0.008213,133,0,13,3,16,13,21312,41,3,5.870
2011,67.0,1012,393,29,314,698,0,0,22,472.71,0.983,0.936,0.097,0.037,0.253,-0.572,1.569,0.4034,2.2422,0.755,0.022,0.036,0.053,0.002,109,34,23,0,2,0,37266.71,2829.412,10533.579,22.478,495.288,14.006,5890.048,2635.370,38.173,4358.054,3486.443,662.275,306.690,362.565,0.000134,-0.007288,102,0,11,12,23,11,22403,11,12,20.769
2041,68.0,1064,440,29,349,715,0,0,24,442.40,0.965,0.923,0.100,0.039,0.267,-0.572,1.566,0.4087,2.2535,0.716,0.017,0.042,0.056,0.001,99,32,25,0,2,0,39690.39,3158.466,10619.338,8.865,580.842,13.513,6195.896,2770.078,38.936,4265.278,3412.222,751.872,289.743,463.413,0.000118,-0.006409,132,0,22,3,25,22,23398,17,3,5.967
